Key,Reviewed By,Human Key,Year,Author,Title,Publication Title,DOI,lat_min,lat_max,lon_min,lon_max,Notes,Data Type,Type of Study,Category,Relevant,Description,Notes_sci,Notes of technical interest,Dataset Number,Type,Archive Location,Freely Available?,Archive Name,Acquisition Start Year,Acquisition End Year,Camera calib?,Flight Height [m],Height reference,GSD [m],Scale,Scanner resolution,Scanner resolution units,No. Images,Notes_data,Method,Software,Version,GCPs,Fiducial Marks,Pre-processing,Simplified Pre-processing Note,simplified geometric preprocessing,simplified radiometric preprocessing,Pre-processing Note,Workflow Note,Related paper,Residuals to CPs [m] avg,Ground control source XY,Ground control source Z,Ground control source group,Ground control accuracy [m] XY,Ground control accuracy [m] Z,Ground control accuracy [m] avg,No. GCPs,No. GCPs simplified,Residuals to GCPs [m] XY,Residuals to GCPs [m] Z,Residuals to GCPs [m] avg,No. CPs,Residuals to CPs [m] XY,Residuals to CPs [m] Z,Residuals to CPs [m] avg.1,Comparison data,Comparison data simplified,Comparison source group,Accuracy comparison data [m] XY,Accuracy comparison data [m] Z,Accuracy comparison [m] avg,Residuals to comparison [m] XY,Residuals to comparison [m] Z,Residuals to comparison [m] avg,comparison metric,Post-Processing,Notes_acc,Unnamed: 30,Unnamed: 31,Unnamed: 32,Output,Orthophoto resolution [m],DEM resolution [m],note
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,75.0,83.0,-98.0,-66.0,Arctic Canada,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,63.0,78.0,-87.0,-71.0,Arctic Canada,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,79.0,83.0,-66.0,-18.0,North Greenland,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,67.0,81.0,-30.0,-10.0,East Greenland,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,59.0,66.0,-47.0,-39.0,South Greenland,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,61.0,67.0,-21.0,-12.0,Iceland,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,75.0,81.0,6.0,36.0,Svalbard,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,43.0,49.0,5.0,10.0,European Alps,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,70.0,83.0,47.0,113.0,Russian Arctic,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,69.0,77.0,140.0,153.0,Siberia,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,27.0,49.0,67.0,87.0,High Mountain Asia,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,24.0,39.0,83.0,98.0,High Mountain Asia,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,-82.0,-62.0,-83.0,-59.0,Antarctic Peninsula,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,-82.0,-71.0,153.0,172.0,McMurdo,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,-75.0,-66.0,64.0,74.0,Amery Ice Shelf,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,-77.0,-70.0,-115.0,-85.0,Amundsen Sea,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
IWKSCW57,Amaury,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",2020,Dehecq et al.,Automated Processing of Declassified KH-9 Hexagon Satellite Images for Global Elevation Change Analysis Since the 1970s,Frontiers in Earth Science,10.3389/feart.2020.566802,-78.0,-70.0,-134.0,-111.0,Siple Coast,Satellite,Processing,Glaciology,yes,Automated camera calibration and coregistration,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1973.0,1980.0,partial,,,6.0,,7.0,μm,424,Hexagon (KH-9),Photogrammetric,ASP (Ames Stereo Pipeline),,no,yes,yes,"undistortion, mosaicing, cropping","cropping, mosaicing, undistortion",,"Correction of film/scanner distortion, image merging, cropping","Approximate georeferencing from metadata, coregistration to reference DEM, then automated extraction of GCPs",,"Dehecq et al. 2020, Frontiers in Earth Science (IWKSCW57)",,,,,,,0,0,,,,,,,,"DEM (SRTM, ArcticDEM)","SRTM, ARTICDEM",area-based,,,,5,5,5.0,DoD (68th percentile),"Coregistration (shift, rotation, scaling)",,,,,3D (point cloud/DEM),6.0,24.0,
J7F4XA5L,,"Brecheisen et al. 2020, Journal of Contemporary Water Research & Education (J7F4XA5L)",2020,Brecheisen et al.,Using Remote Sensing to Discover Historic Context of Human-Environmental Water Resource Dynamics,Journal of Contemporary Water Research & Education,10.1111/j.1936-704X.2020.3346.x,,,,,,Satellite,Application,Hydrology,no,georeferencing of KH-4 and KH-9 imagery only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JG69VHSG,,"Birdseye 1940, Annals of the Association of American Geographers (JG69VHSG)",1940,Birdseye,Stereoscopic Phototopographic Mapping,Annals of the Association of American Geographers,10.1080/00045604009357193,,,,,,Aerial,Processing,Methodology,no,Stereoscopic Phototopographic Mapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPQS9JXB,Bob,"Sohn et al. 2004, The Photogrammetric Record (JPQS9JXB)",2004,Sohn et al.,Mathematical modelling of historical reconnaissance CORONA KH-4B imagery,The Photogrammetric Record,10.1046/j.0031-868X.2003.00257.x,37.439,37.743,124.507,127.557,"Seoul, South Korea",Satellite,Processing,Methodology,yes,important for information about modelling/processing KH-4B images,,,1.0,Satellite,USA,yes,USGS (United States Geological Survey),1970.0,1970.0,partial,,,2.7,,7.0,μm,2,,Photogrammetric,ERDAS Imagine: OrthoBASE Pro,,yes,no,no,,,,,,,"Sohn et al. 2004, The Photogrammetric Record (JPQS9JXB)",TopoMaps,TopoMaps,area-based,0.7,0.7,0.7,30,30,2.58,4.31,3.16,26,,,,DEM,DEM,area-based,,,,5.81,5.81,5.81,RMSE,,Residuals to GCPS (X/Y):,"3.12 (X), 2.03 (Y)",,,3D (point cloud/DEM),2.7,10.0,
JSTNF3HH,,"Leonard et al. 2020, Earth Surface Processes and Landforms (JSTNF3HH)",2020,Leonard et al.,"Measuring channel planform change from image time series: A generalizable, spatially distributed, probabilistic method for quantifying uncertainty",Earth Surface Processes and Landforms,10.1002/esp.4926,,,,,,Aerial,Both,Geomorphology,no,co-registration & Digitization uncertainty Area fluvial geomorpho mapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
